execution_unit_key,logical_execution_index,net_id,iteration,tool_kind,component_path,origin_op_name,origin_op_type_name,resolved_op_type_name,primitive_id,original_primitive_id,primitive_type,implementation,exec_id,is_input,is_output,dispatch_count,kernel_entry_count,kernel_entries,primary_metric_name,primary_metric_total,primary_metric_unit,gtpin_invocation_count,gtpin_total_execution_cycles
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Expand_1,Broadcast,Broadcast,broadcast:/model/layers.0/self_attn/Expand_1,broadcast:/model/layers.0/self_attn/Expand_1,broadcast,broadcast_gpu_ref__f16,277,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,3845644,cycles,1024,3845644
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/IsNaN,IsNaN,IsNaN,isnan:/model/layers.0/self_attn/IsNaN,isnan:/model/layers.0/self_attn/IsNaN,eltwise,generic_eltwise_ref__f16,303,false,false,1,1,generic_eltwise_ref_1696504087421334661_0_0__sa,gtpin_total_execution_cycles,1086742,cycles,256,1086742
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/MatMul,Gemm,Gemm,gemm:/model/layers.0/self_attn/MatMul,gemm:/model/layers.0/self_attn/MatMul,gemm,gemm_tiled_opt__f16,301,false,false,1,1,gemm_tiled_opt_7238579717421349067_1_0__sa,gtpin_total_execution_cycles,3767574,cycles,32,3767574
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Mul_8,Multiply,Multiply,multiply:/model/layers.0/self_attn/Mul_8,multiply:/model/layers.0/self_attn/Mul_8,eltwise,generic_eltwise_ref__f16,290,false,false,1,1,generic_eltwise_ref_7125964068740378811_0_0__sa,gtpin_total_execution_cycles,4503574,cycles,1024,4503574
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Softmax,Softmax,Softmax,softmax:/model/layers.0/self_attn/Softmax,softmax:/model/layers.0/self_attn/Softmax,softmax,softmax_gpu_bf__f16,302,false,false,1,1,softmax_gpu_bf_18392998524141771378_0_0__sa,gtpin_total_execution_cycles,8114054,cycles,512,8114054
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Transpose_2,Transpose,Transpose,transpose:/model/layers.0/self_attn/Transpose_2,transpose:/model/layers.0/self_attn/Transpose_2,permute,permute_ref__f16,252,false,false,1,1,permute_ref_653960189515371720_0_0__sa,gtpin_total_execution_cycles,363310,cycles,128,363310
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Transpose_3,Transpose,Transpose,transpose:/model/layers.0/self_attn/Transpose_3,transpose:/model/layers.0/self_attn/Transpose_3,permute,permute_ref__f16,300,false,false,1,1,permute_ref_17183202574580890641_0_0__sa,gtpin_total_execution_cycles,4757038,cycles,1024,4757038
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Transpose_4,Gemm,Gemm,gemm:/model/layers.0/self_attn/Transpose_4,gemm:/model/layers.0/self_attn/Transpose_4,gemm,gemm_tiled_opt__f16,305,false,false,1,1,gemm_tiled_opt_12829285813189929928_0_0__sa,gtpin_total_execution_cycles,2016962,cycles,64,2016962
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Unsqueeze_6_restore_precision_0,Convert,Convert,convert:/model/layers.0/self_attn/Unsqueeze_6_restore_precision_0,convert:/model/layers.0/self_attn/Unsqueeze_6_restore_precision_0,reorder,reorder_data__f32,279,false,false,1,1,reorder_data_13786606319827428276_0_0__sa,gtpin_total_execution_cycles,65578,cycles,32,65578
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Unsqueeze_7_restore_precision_1,Convert,Convert,convert:/model/layers.0/self_attn/Unsqueeze_7_restore_precision_1,convert:/model/layers.0/self_attn/Unsqueeze_7_restore_precision_1,reorder,reorder_data__f32,278,false,false,1,1,reorder_data_13786606319827428276_0_0__sa,gtpin_total_execution_cycles,74794,cycles,32,74794
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Where_2,Select,Select,select:/model/layers.0/self_attn/Where_2,select:/model/layers.0/self_attn/Where_2,select,select_gpu_ref__u8,299,false,false,1,1,select_gpu_ref_7464502897564813179_0_0__sa,gtpin_total_execution_cycles,31504,cycles,8,31504
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/Where_3,Select,Select,select:/model/layers.0/self_attn/Where_3,select:/model/layers.0/self_attn/Where_3,select,select_gpu_ref__u8,304,false,false,1,1,select_gpu_ref_5609897181611433017_0_0__sa,gtpin_total_execution_cycles,1528764,cycles,256,1528764
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/k_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.0/self_attn/k_proj/MatMul,fullyconnected:/model/layers.0/self_attn/k_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,240,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,4206246,cycles,8,4206246
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/o_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.0/self_attn/o_proj/MatMul,fullyconnected:/model/layers.0/self_attn/o_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,307,false,false,1,1,fully_connected_gpu_bf_tiled_14284117615310227244_0_0,gtpin_total_execution_cycles,28641222,cycles,64,28641222
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/q_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.0/self_attn/q_proj/MatMul,fullyconnected:/model/layers.0/self_attn/q_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,239,false,false,1,1,fully_connected_gpu_bf_tiled_5315586391497964380_0_0,gtpin_total_execution_cycles,32934060,cycles,64,32934060
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.0/self_attn/v_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.0/self_attn/v_proj/MatMul,fullyconnected:/model/layers.0/self_attn/v_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,238,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,4030532,cycles,8,4030532
n1_i3,3,1,3,performance,layers.*/input_layernorm,/model/layers.1/input_layernorm/Mul,RMS,RMS,rms:/model/layers.1/input_layernorm/Mul,rms:/model/layers.1/input_layernorm/Mul,rms,rms_gpu_bfyx_opt__f16,312,false,false,1,1,rms_gpu_bfyx_opt_10690270683970839748_0_0__sa,gtpin_total_execution_cycles,1600718,cycles,256,1600718
n1_i3,3,1,3,performance,layers.*/mlp,/model/layers.1/mlp/down_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/mlp/down_proj/MatMul,fullyconnected:/model/layers.1/mlp/down_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,347,false,false,1,1,fully_connected_gpu_bf_tiled_2727911967636154657_0_0,gtpin_total_execution_cycles,77848630,cycles,64,77848630
n1_i3,3,1,3,performance,layers.*/mlp,/model/layers.1/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/mlp/gate_proj/MatMul,fullyconnected:/model/layers.1/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,346,false,false,1,1,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,gtpin_total_execution_cycles,116228394,cycles,176,116228394
n1_i3,3,1,3,performance,layers.*/mlp,/model/layers.1/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/mlp/up_proj/MatMul,fullyconnected:/model/layers.1/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,345,false,false,1,1,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,gtpin_total_execution_cycles,98676298,cycles,176,98676298
n1_i3,3,1,3,performance,layers.*/post_attention_layernorm,/model/layers.1/post_attention_layernorm/Mul,RMS,RMS,rms:/model/layers.1/post_attention_layernorm/Mul,rms:/model/layers.1/post_attention_layernorm/Mul,rms,rms_gpu_bfyx_opt__f16,344,false,false,1,1,rms_gpu_bfyx_opt_10690270683970839748_0_0__sa,gtpin_total_execution_cycles,1983790,cycles,256,1983790
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Add,RoPE,RoPE,rope:/model/layers.1/self_attn/Add,rope:/model/layers.1/self_attn/Add,rope,ocl::rope::opt___f16,320,false,false,1,1,rope_opt__13889706310558783765__sa,gtpin_total_execution_cycles,880374,cycles,64,880374
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Add_1,RoPE,RoPE,rope:/model/layers.1/self_attn/Add_1,rope:/model/layers.1/self_attn/Add_1,rope,ocl::rope::opt___f16,321,false,false,1,1,rope_opt__6960924190377492479__sa,gtpin_total_execution_cycles,65948,cycles,8,65948
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Expand,Broadcast,Broadcast,broadcast:/model/layers.1/self_attn/Expand,broadcast:/model/layers.1/self_attn/Expand,broadcast,broadcast_gpu_ref__f16,333,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,5727284,cycles,1024,5727284
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Expand_1,Broadcast,Broadcast,broadcast:/model/layers.1/self_attn/Expand_1,broadcast:/model/layers.1/self_attn/Expand_1,broadcast,broadcast_gpu_ref__f16,326,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,4100888,cycles,1024,4100888
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/IsNaN,IsNaN,IsNaN,isnan:/model/layers.1/self_attn/IsNaN,isnan:/model/layers.1/self_attn/IsNaN,eltwise,generic_eltwise_ref__f16,339,false,false,1,1,generic_eltwise_ref_1696504087421334661_0_0__sa,gtpin_total_execution_cycles,1222908,cycles,256,1222908
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/MatMul,Gemm,Gemm,gemm:/model/layers.1/self_attn/MatMul,gemm:/model/layers.1/self_attn/MatMul,gemm,gemm_tiled_opt__f16,337,false,false,1,1,gemm_tiled_opt_7238579717421349067_1_0__sa,gtpin_total_execution_cycles,3441996,cycles,32,3441996
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Mul_8,Multiply,Multiply,multiply:/model/layers.1/self_attn/Mul_8,multiply:/model/layers.1/self_attn/Mul_8,eltwise,generic_eltwise_ref__f16,323,false,false,1,1,generic_eltwise_ref_7125964068740378811_0_0__sa,gtpin_total_execution_cycles,5230964,cycles,1024,5230964
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Softmax,Softmax,Softmax,softmax:/model/layers.1/self_attn/Softmax,softmax:/model/layers.1/self_attn/Softmax,softmax,softmax_gpu_bf__f16,338,false,false,1,1,softmax_gpu_bf_18392998524141771378_0_0__sa,gtpin_total_execution_cycles,8051673,cycles,512,8051673
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Transpose_2,Transpose,Transpose,transpose:/model/layers.1/self_attn/Transpose_2,transpose:/model/layers.1/self_attn/Transpose_2,permute,permute_ref__f16,319,false,false,1,1,permute_ref_653960189515371720_0_0__sa,gtpin_total_execution_cycles,491536,cycles,128,491536
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Transpose_3,Transpose,Transpose,transpose:/model/layers.1/self_attn/Transpose_3,transpose:/model/layers.1/self_attn/Transpose_3,permute,permute_ref__f16,336,false,false,1,1,permute_ref_17183202574580890641_0_0__sa,gtpin_total_execution_cycles,5920000,cycles,1024,5920000
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Transpose_4,Gemm,Gemm,gemm:/model/layers.1/self_attn/Transpose_4,gemm:/model/layers.1/self_attn/Transpose_4,gemm,gemm_tiled_opt__f16,341,false,false,1,1,gemm_tiled_opt_12829285813189929928_0_0__sa,gtpin_total_execution_cycles,1989500,cycles,64,1989500
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Where_2,Select,Select,select:/model/layers.1/self_attn/Where_2,select:/model/layers.1/self_attn/Where_2,select,select_gpu_ref__u8,334,false,false,1,1,select_gpu_ref_7464502897564813179_0_0__sa,gtpin_total_execution_cycles,39184,cycles,8,39184
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/Where_3,Select,Select,select:/model/layers.1/self_attn/Where_3,select:/model/layers.1/self_attn/Where_3,select,select_gpu_ref__u8,340,false,false,1,1,select_gpu_ref_5609897181611433017_0_0__sa,gtpin_total_execution_cycles,1414968,cycles,256,1414968
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/k_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/self_attn/k_proj/MatMul,fullyconnected:/model/layers.1/self_attn/k_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,315,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,3629954,cycles,8,3629954
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/o_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/self_attn/o_proj/MatMul,fullyconnected:/model/layers.1/self_attn/o_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,343,false,false,1,1,fully_connected_gpu_bf_tiled_14284117615310227244_0_0,gtpin_total_execution_cycles,28983506,cycles,64,28983506
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/q_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/self_attn/q_proj/MatMul,fullyconnected:/model/layers.1/self_attn/q_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,314,false,false,1,1,fully_connected_gpu_bf_tiled_5315586391497964380_0_0,gtpin_total_execution_cycles,28117056,cycles,64,28117056
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.1/self_attn/v_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/self_attn/v_proj/MatMul,fullyconnected:/model/layers.1/self_attn/v_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,313,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,3423780,cycles,8,3423780
n1_i3,3,1,3,performance,layers.*/input_layernorm,/model/layers.10/input_layernorm/Mul,RMS,RMS,rms:/model/layers.10/input_layernorm/Mul,rms:/model/layers.10/input_layernorm/Mul,rms,rms_gpu_bfyx_opt__f16,636,false,false,1,1,rms_gpu_bfyx_opt_10690270683970839748_0_0__sa,gtpin_total_execution_cycles,1674176,cycles,256,1674176
n1_i3,3,1,3,performance,layers.*/mlp,/model/layers.10/mlp/down_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/mlp/down_proj/MatMul,fullyconnected:/model/layers.10/mlp/down_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,671,false,false,1,1,fully_connected_gpu_bf_tiled_2727911967636154657_0_0,gtpin_total_execution_cycles,75806280,cycles,64,75806280
n1_i3,3,1,3,performance,layers.*/mlp,/model/layers.10/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/mlp/gate_proj/MatMul,fullyconnected:/model/layers.10/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,670,false,false,1,1,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,gtpin_total_execution_cycles,100906526,cycles,176,100906526
n1_i3,3,1,3,performance,layers.*/mlp,/model/layers.10/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/mlp/up_proj/MatMul,fullyconnected:/model/layers.10/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,669,false,false,1,1,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,gtpin_total_execution_cycles,98873290,cycles,176,98873290
n1_i3,3,1,3,performance,layers.*/post_attention_layernorm,/model/layers.10/post_attention_layernorm/Mul,RMS,RMS,rms:/model/layers.10/post_attention_layernorm/Mul,rms:/model/layers.10/post_attention_layernorm/Mul,rms,rms_gpu_bfyx_opt__f16,668,false,false,1,1,rms_gpu_bfyx_opt_10690270683970839748_0_0__sa,gtpin_total_execution_cycles,1946584,cycles,256,1946584
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Add,RoPE,RoPE,rope:/model/layers.10/self_attn/Add,rope:/model/layers.10/self_attn/Add,rope,ocl::rope::opt___f16,644,false,false,1,1,rope_opt__13889706310558783765__sa,gtpin_total_execution_cycles,929768,cycles,64,929768
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Add_1,RoPE,RoPE,rope:/model/layers.10/self_attn/Add_1,rope:/model/layers.10/self_attn/Add_1,rope,ocl::rope::opt___f16,645,false,false,1,1,rope_opt__6960924190377492479__sa,gtpin_total_execution_cycles,66672,cycles,8,66672
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Expand,Broadcast,Broadcast,broadcast:/model/layers.10/self_attn/Expand,broadcast:/model/layers.10/self_attn/Expand,broadcast,broadcast_gpu_ref__f16,657,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,5468384,cycles,1024,5468384
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Expand_1,Broadcast,Broadcast,broadcast:/model/layers.10/self_attn/Expand_1,broadcast:/model/layers.10/self_attn/Expand_1,broadcast,broadcast_gpu_ref__f16,650,false,false,1,1,broadcast_gpu_ref_6456514822857321615_0_0__sa,gtpin_total_execution_cycles,4110294,cycles,1024,4110294
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/IsNaN,IsNaN,IsNaN,isnan:/model/layers.10/self_attn/IsNaN,isnan:/model/layers.10/self_attn/IsNaN,eltwise,generic_eltwise_ref__f16,663,false,false,1,1,generic_eltwise_ref_1696504087421334661_0_0__sa,gtpin_total_execution_cycles,1291674,cycles,256,1291674
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/MatMul,Gemm,Gemm,gemm:/model/layers.10/self_attn/MatMul,gemm:/model/layers.10/self_attn/MatMul,gemm,gemm_tiled_opt__f16,661,false,false,1,1,gemm_tiled_opt_7238579717421349067_1_0__sa,gtpin_total_execution_cycles,3461348,cycles,32,3461348
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Mul_8,Multiply,Multiply,multiply:/model/layers.10/self_attn/Mul_8,multiply:/model/layers.10/self_attn/Mul_8,eltwise,generic_eltwise_ref__f16,647,false,false,1,1,generic_eltwise_ref_7125964068740378811_0_0__sa,gtpin_total_execution_cycles,4856706,cycles,1024,4856706
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Softmax,Softmax,Softmax,softmax:/model/layers.10/self_attn/Softmax,softmax:/model/layers.10/self_attn/Softmax,softmax,softmax_gpu_bf__f16,662,false,false,1,1,softmax_gpu_bf_18392998524141771378_0_0__sa,gtpin_total_execution_cycles,8481462,cycles,512,8481462
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Transpose_2,Transpose,Transpose,transpose:/model/layers.10/self_attn/Transpose_2,transpose:/model/layers.10/self_attn/Transpose_2,permute,permute_ref__f16,643,false,false,1,1,permute_ref_653960189515371720_0_0__sa,gtpin_total_execution_cycles,496242,cycles,128,496242
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Transpose_3,Transpose,Transpose,transpose:/model/layers.10/self_attn/Transpose_3,transpose:/model/layers.10/self_attn/Transpose_3,permute,permute_ref__f16,660,false,false,1,1,permute_ref_17183202574580890641_0_0__sa,gtpin_total_execution_cycles,5652876,cycles,1024,5652876
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Transpose_4,Gemm,Gemm,gemm:/model/layers.10/self_attn/Transpose_4,gemm:/model/layers.10/self_attn/Transpose_4,gemm,gemm_tiled_opt__f16,665,false,false,1,1,gemm_tiled_opt_12829285813189929928_0_0__sa,gtpin_total_execution_cycles,2011508,cycles,64,2011508
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Where_2,Select,Select,select:/model/layers.10/self_attn/Where_2,select:/model/layers.10/self_attn/Where_2,select,select_gpu_ref__u8,658,false,false,1,1,select_gpu_ref_7464502897564813179_0_0__sa,gtpin_total_execution_cycles,36324,cycles,8,36324
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/Where_3,Select,Select,select:/model/layers.10/self_attn/Where_3,select:/model/layers.10/self_attn/Where_3,select,select_gpu_ref__u8,664,false,false,1,1,select_gpu_ref_5609897181611433017_0_0__sa,gtpin_total_execution_cycles,1411008,cycles,256,1411008
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/k_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/self_attn/k_proj/MatMul,fullyconnected:/model/layers.10/self_attn/k_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,639,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,3763640,cycles,8,3763640
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/o_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/self_attn/o_proj/MatMul,fullyconnected:/model/layers.10/self_attn/o_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,667,false,false,1,1,fully_connected_gpu_bf_tiled_14284117615310227244_0_0,gtpin_total_execution_cycles,28625812,cycles,64,28625812
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/q_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/self_attn/q_proj/MatMul,fullyconnected:/model/layers.10/self_attn/q_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,638,false,false,1,1,fully_connected_gpu_bf_tiled_5315586391497964380_0_0,gtpin_total_execution_cycles,29341190,cycles,64,29341190
n1_i3,3,1,3,performance,layers.*/self_attn,/model/layers.10/self_attn/v_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/self_attn/v_proj/MatMul,fullyconnected:/model/layers.10/self_attn/v_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,637,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,3589630,cycles,8,3589630
