execution_unit_key,logical_execution_index,net_id,iteration,node_id,parent_node_id,node_type,display_name,component_path,origin_op_name,resolved_op_type_name,primitive_id,primitive_type,implementation,kernel_entry,tool_kind,primary_metric_name,primary_metric_total,primary_metric_unit,dispatch_count,gtpin_invocation_count,gtpin_total_execution_cycles
n1_i3,3,1,3,n1_i3::component_group::(root),,component_group,(root),(root),,,,,,,performance,gtpin_total_execution_cycles,2167247417,cycles,9,1284,2167247417
n1_i3,3,1,3,n1_i3::component_group::embed_tokens,,component_group,embed_tokens,embed_tokens,,,,,,,performance,gtpin_total_execution_cycles,5827342,cycles,1,1024,5827342
n1_i3,3,1,3,n1_i3::component_group::layers.*/input_layernorm,,component_group,layers.*/input_layernorm,layers.*/input_layernorm,,,,,,,performance,gtpin_total_execution_cycles,38883692,cycles,22,5632,38883692
n1_i3,3,1,3,n1_i3::component_group::layers.*/mlp,,component_group,layers.*/mlp,layers.*/mlp,,,,,,,performance,gtpin_total_execution_cycles,6798751948,cycles,66,9152,6798751948
n1_i3,3,1,3,n1_i3::component_group::layers.*/post_attention_layernorm,,component_group,layers.*/post_attention_layernorm,layers.*/post_attention_layernorm,,,,,,,performance,gtpin_total_execution_cycles,43117056,cycles,22,5632,43117056
n1_i3,3,1,3,n1_i3::component_group::layers.*/self_attn,,component_group,layers.*/self_attn,layers.*/self_attn,,,,,,,performance,gtpin_total_execution_cycles,2267042430,cycles,376,122560,2267042430
n1_i3,3,1,3,n1_i3::component_group::rotary_emb,,component_group,rotary_emb,rotary_emb,,,,,,,performance,gtpin_total_execution_cycles,535276,cycles,6,99,535276
n1_i3,3,1,3,n1_i3::kernel::broadcast:/model/layers.0/self_attn/Expand::broadcast_gpu_ref_6456514822857321615_0_0__sa,n1_i3::primitive::broadcast:/model/layers.0/self_attn/Expand,kernel,broadcast_gpu_ref_6456514822857321615_0_0__sa,layers.*/self_attn,/model/layers.0/self_attn/Expand,Broadcast,broadcast:/model/layers.0/self_attn/Expand,broadcast,broadcast_gpu_ref,broadcast_gpu_ref_6456514822857321615_0_0__sa,performance,gtpin_total_execution_cycles,3498728,cycles,1,1024,3498728
n1_i3,3,1,3,n1_i3::kernel::broadcast:/model/layers.0/self_attn/Expand_1::broadcast_gpu_ref_6456514822857321615_0_0__sa,n1_i3::primitive::broadcast:/model/layers.0/self_attn/Expand_1,kernel,broadcast_gpu_ref_6456514822857321615_0_0__sa,layers.*/self_attn,/model/layers.0/self_attn/Expand_1,Broadcast,broadcast:/model/layers.0/self_attn/Expand_1,broadcast,broadcast_gpu_ref,broadcast_gpu_ref_6456514822857321615_0_0__sa,performance,gtpin_total_execution_cycles,3845644,cycles,1,1024,3845644
n1_i3,3,1,3,n1_i3::kernel::broadcast:/model/layers.1/self_attn/Expand::broadcast_gpu_ref_6456514822857321615_0_0__sa,n1_i3::primitive::broadcast:/model/layers.1/self_attn/Expand,kernel,broadcast_gpu_ref_6456514822857321615_0_0__sa,layers.*/self_attn,/model/layers.1/self_attn/Expand,Broadcast,broadcast:/model/layers.1/self_attn/Expand,broadcast,broadcast_gpu_ref,broadcast_gpu_ref_6456514822857321615_0_0__sa,performance,gtpin_total_execution_cycles,5727284,cycles,1,1024,5727284
