execution_unit_key,logical_execution_index,net_id,iteration,tool_kind,is_internal_network_candidate,component_path,origin_op_name,origin_op_type_name,resolved_op_type_name,primitive_id,original_primitive_id,primitive_type,implementation,exec_id,kernel_entry,gtpin_kernel,dispatch_count,dispatch_ids,ov_match,kernel_alignment_status,kernel_entry_alignment_verified,pointer_coverage_match,ov_kernel_entry_present,gtpin_source_kind,primary_metric_name,primary_metric_total,primary_metric_avg,primary_metric_unit,gtpin_invocation_count,gtpin_total_execution_cycles,gtpin_avg_execution_cycles_per_invocation,gtpin_total_memory_ops,gtpin_estimated_total_bytes,gtpin_write_dominance_pct,gtpin_estimated_bytes_per_mem_op,gtpin_reads,gtpin_writes,gtpin_atomics,gtpin_metric_fields_json,execution_descriptor
n1_i3,3,1,3,performance,false,(root),logits.0,FullyConnected,FullyConnected,fullyconnected:logits.0,fullyconnected:logits.0,fully_connected,fully_connected_gpu_bf_tiled,1069,fully_connected_gpu_bf_tiled_9077797497357748363_0_0,fully_connected_gpu_bf_tiled_9077797497357748363_0_0,1,2162,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,2164756414,2164756,cycles,1000,2164756414,2164756,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":2164756,""gtpin_invocation_count"":1000,""gtpin_total_execution_cycles"":2164756414}",InvocationCount=1000;TotalExecutionCycles=2164756414;AvgExecutionCyclesPerInvocation=2164756
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.21/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.21/mlp/gate_proj/MatMul,fullyconnected:/model/layers.21/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,1066,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,2159,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,154437006,877482,cycles,176,154437006,877482,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":877482,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":154437006}",InvocationCount=176;TotalExecutionCycles=154437006;AvgExecutionCyclesPerInvocation=877482
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.2/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.2/mlp/gate_proj/MatMul,fullyconnected:/model/layers.2/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,382,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1741,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,151827454,862655,cycles,176,151827454,862655,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":862655,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":151827454}",InvocationCount=176;TotalExecutionCycles=151827454;AvgExecutionCyclesPerInvocation=862655
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.11/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.11/mlp/gate_proj/MatMul,fullyconnected:/model/layers.11/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,706,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1939,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,149363814,848658,cycles,176,149363814,848658,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":848658,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":149363814}",InvocationCount=176;TotalExecutionCycles=149363814;AvgExecutionCyclesPerInvocation=848658
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.8/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.8/mlp/gate_proj/MatMul,fullyconnected:/model/layers.8/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,598,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1873,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,144371398,820292,cycles,176,144371398,820292,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":820292,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":144371398}",InvocationCount=176;TotalExecutionCycles=144371398;AvgExecutionCyclesPerInvocation=820292
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.9/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.9/mlp/gate_proj/MatMul,fullyconnected:/model/layers.9/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,634,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1895,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,143006782,812538,cycles,176,143006782,812538,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":812538,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":143006782}",InvocationCount=176;TotalExecutionCycles=143006782;AvgExecutionCyclesPerInvocation=812538
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.9/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.9/mlp/up_proj/MatMul,fullyconnected:/model/layers.9/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,633,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1894,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,140095200,795995,cycles,176,140095200,795995,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":795995,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":140095200}",InvocationCount=176;TotalExecutionCycles=140095200;AvgExecutionCyclesPerInvocation=795995
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.8/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.8/mlp/up_proj/MatMul,fullyconnected:/model/layers.8/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,597,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1872,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,135979968,772613,cycles,176,135979968,772613,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":772613,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":135979968}",InvocationCount=176;TotalExecutionCycles=135979968;AvgExecutionCyclesPerInvocation=772613
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.14/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.14/mlp/gate_proj/MatMul,fullyconnected:/model/layers.14/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,814,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,2005,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,130750276,742899,cycles,176,130750276,742899,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":742899,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":130750276}",InvocationCount=176;TotalExecutionCycles=130750276;AvgExecutionCyclesPerInvocation=742899
n1_i3,3,1,3,performance,false,layers.*/mlp,/model/layers.20/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.20/mlp/gate_proj/MatMul,fullyconnected:/model/layers.20/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,1030,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,2137,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,130453824,741214,cycles,176,130453824,741214,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":741214,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":130453824}",InvocationCount=176;TotalExecutionCycles=130453824;AvgExecutionCyclesPerInvocation=741214
