"model_label","dispatch_id","kernel_entry","ov_match","kernel_alignment_status","kernel_entry_alignment_verified","primitive_id","primitive_type","implementation","net_id","iteration","execution_unit_key","is_internal_network_candidate","gtpin_kernel","gtpin_source_kind","gtpin_invocation_count","gtpin_total_execution_cycles","gtpin_avg_execution_cycles_per_invocation","execution_descriptor","pointer_coverage_match","ov_kernel_entry_present"
"tinyllama_model","2395","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","matched","aligned","true","rms:/model/layers.9/post_attention_layernorm/Mul","rms","rms_gpu_bfyx_opt","1","4","n1_i4","false","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","exec_profile","256","1838766","7182","InvocationCount=256;TotalExecutionCycles=1838766;AvgExecutionCyclesPerInvocation=7182","true","true"
"tinyllama_model","2396","fully_connected_gpu_bf_tiled_2740906288179525049_0_0","matched","aligned","true","fullyconnected:/model/layers.9/mlp/up_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_2740906288179525049_0_0","exec_profile","176","100013264","568257","InvocationCount=176;TotalExecutionCycles=100013264;AvgExecutionCyclesPerInvocation=568257","true","true"
"tinyllama_model","2397","fully_connected_gpu_bf_tiled_9957149419786459120_0_0","matched","aligned","true","fullyconnected:/model/layers.9/mlp/gate_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_9957149419786459120_0_0","exec_profile","176","106236600","603617","InvocationCount=176;TotalExecutionCycles=106236600;AvgExecutionCyclesPerInvocation=603617","true","true"
"tinyllama_model","2398","fully_connected_gpu_bf_tiled_2727911967636154657_0_0","matched","aligned","true","fullyconnected:/model/layers.9/mlp/down_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_2727911967636154657_0_0","exec_profile","64","74644478","1166319","InvocationCount=64;TotalExecutionCycles=74644478;AvgExecutionCyclesPerInvocation=1166319","true","true"
"tinyllama_model","2399","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","matched","aligned","true","rms:/model/layers.10/input_layernorm/Mul","rms","rms_gpu_bfyx_opt","1","4","n1_i4","false","rms_gpu_bfyx_opt_10690270683970839748_0_0__sa","exec_profile","256","1723916","6734","InvocationCount=256;TotalExecutionCycles=1723916;AvgExecutionCyclesPerInvocation=6734","true","true"
"tinyllama_model","2400","fully_connected_gpu_bf_tiled_17963963101609895522_0_0","matched","aligned","true","fullyconnected:/model/layers.10/self_attn/v_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_17963963101609895522_0_0","exec_profile","8","3470522","433815","InvocationCount=8;TotalExecutionCycles=3470522;AvgExecutionCyclesPerInvocation=433815","true","true"
"tinyllama_model","2401","fully_connected_gpu_bf_tiled_5315586391497964380_0_0","matched","aligned","true","fullyconnected:/model/layers.10/self_attn/q_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_5315586391497964380_0_0","exec_profile","64","28449892","444529","InvocationCount=64;TotalExecutionCycles=28449892;AvgExecutionCyclesPerInvocation=444529","true","true"
"tinyllama_model","2402","fully_connected_gpu_bf_tiled_17963963101609895522_0_0","matched","aligned","true","fullyconnected:/model/layers.10/self_attn/k_proj/MatMul","fully_connected","fully_connected_gpu_bf_tiled","1","4","n1_i4","false","fully_connected_gpu_bf_tiled_17963963101609895522_0_0","exec_profile","8","3655470","456933","InvocationCount=8;TotalExecutionCycles=3655470;AvgExecutionCyclesPerInvocation=456933","true","true"
"tinyllama_model","2403","permute_ref_653960189515371720_0_0__sa","matched","aligned","true","transpose:/model/layers.10/self_attn/Transpose_2","permute","permute_ref","1","4","n1_i4","false","permute_ref_653960189515371720_0_0__sa","exec_profile","128","461488","3605","InvocationCount=128;TotalExecutionCycles=461488;AvgExecutionCyclesPerInvocation=3605","true","true"
"tinyllama_model","2404","rope_opt__13889706310558783765__sa","matched","aligned","true","rope:/model/layers.10/self_attn/Add","rope","ocl::rope::opt_","1","4","n1_i4","false","rope_opt__13889706310558783765__sa","exec_profile","64","884432","13819","InvocationCount=64;TotalExecutionCycles=884432;AvgExecutionCyclesPerInvocation=13819","true","true"
