execution_unit_key,logical_execution_index,net_id,iteration,tool_kind,is_internal_network_candidate,component_path,origin_op_name,origin_op_type_name,resolved_op_type_name,primitive_id,original_primitive_id,primitive_type,implementation,exec_id,kernel_entry,gtpin_kernel,dispatch_count,dispatch_ids,ov_match,kernel_alignment_status,kernel_entry_alignment_verified,pointer_coverage_match,ov_kernel_entry_present,gtpin_source_kind,primary_metric_name,primary_metric_total,primary_metric_avg,primary_metric_unit,gtpin_invocation_count,gtpin_total_execution_cycles,gtpin_avg_execution_cycles_per_invocation,gtpin_total_memory_ops,gtpin_estimated_total_bytes,gtpin_write_dominance_pct,gtpin_estimated_bytes_per_mem_op,gtpin_reads,gtpin_writes,gtpin_atomics,gtpin_metric_fields_json,execution_descriptor
n1_i7,7,1,7,performance,false,(root),logits.0,FullyConnected,FullyConnected,fullyconnected:logits.0,fullyconnected:logits.0,fully_connected,fully_connected_gpu_bf_tiled,1069,fully_connected_gpu_bf_tiled_9077797497357748363_0_0,fully_connected_gpu_bf_tiled_9077797497357748363_0_0,1,4170,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,2354917146,2354917,cycles,1000,2354917146,2354917,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":2354917,""gtpin_invocation_count"":1000,""gtpin_total_execution_cycles"":2354917146}",InvocationCount=1000;TotalExecutionCycles=2354917146;AvgExecutionCyclesPerInvocation=2354917
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.3/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.3/mlp/gate_proj/MatMul,fullyconnected:/model/layers.3/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,418,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3771,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,165021726,937623,cycles,176,165021726,937623,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":937623,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":165021726}",InvocationCount=176;TotalExecutionCycles=165021726;AvgExecutionCyclesPerInvocation=937623
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.1/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/mlp/gate_proj/MatMul,fullyconnected:/model/layers.1/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,346,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3727,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,164308384,933570,cycles,176,164308384,933570,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":933570,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":164308384}",InvocationCount=176;TotalExecutionCycles=164308384;AvgExecutionCyclesPerInvocation=933570
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.4/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.4/mlp/gate_proj/MatMul,fullyconnected:/model/layers.4/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,454,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3793,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,156001928,886374,cycles,176,156001928,886374,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":886374,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":156001928}",InvocationCount=176;TotalExecutionCycles=156001928;AvgExecutionCyclesPerInvocation=886374
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.10/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/mlp/gate_proj/MatMul,fullyconnected:/model/layers.10/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,670,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3925,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,152772320,868024,cycles,176,152772320,868024,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":868024,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":152772320}",InvocationCount=176;TotalExecutionCycles=152772320;AvgExecutionCyclesPerInvocation=868024
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.18/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.18/mlp/gate_proj/MatMul,fullyconnected:/model/layers.18/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,958,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,4101,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,147458526,837832,cycles,176,147458526,837832,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":837832,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":147458526}",InvocationCount=176;TotalExecutionCycles=147458526;AvgExecutionCyclesPerInvocation=837832
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.11/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.11/mlp/gate_proj/MatMul,fullyconnected:/model/layers.11/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,706,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3947,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,141910378,806308,cycles,176,141910378,806308,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":806308,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":141910378}",InvocationCount=176;TotalExecutionCycles=141910378;AvgExecutionCyclesPerInvocation=806308
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.0/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.0/mlp/gate_proj/MatMul,fullyconnected:/model/layers.0/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,310,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3705,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,139223438,791042,cycles,176,139223438,791042,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":791042,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":139223438}",InvocationCount=176;TotalExecutionCycles=139223438;AvgExecutionCyclesPerInvocation=791042
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.1/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/mlp/up_proj/MatMul,fullyconnected:/model/layers.1/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,345,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,3726,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,138992608,789730,cycles,176,138992608,789730,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":789730,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":138992608}",InvocationCount=176;TotalExecutionCycles=138992608;AvgExecutionCyclesPerInvocation=789730
n1_i7,7,1,7,performance,false,layers.*/mlp,/model/layers.5/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.5/mlp/gate_proj/MatMul,fullyconnected:/model/layers.5/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,490,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3815,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,137124288,779115,cycles,176,137124288,779115,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":779115,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":137124288}",InvocationCount=176;TotalExecutionCycles=137124288;AvgExecutionCyclesPerInvocation=779115
