execution_unit_key,logical_execution_index,net_id,iteration,tool_kind,is_internal_network_candidate,component_path,origin_op_name,origin_op_type_name,resolved_op_type_name,primitive_id,original_primitive_id,primitive_type,implementation,exec_id,kernel_entry,gtpin_kernel,dispatch_count,dispatch_ids,ov_match,kernel_alignment_status,kernel_entry_alignment_verified,pointer_coverage_match,ov_kernel_entry_present,gtpin_source_kind,primary_metric_name,primary_metric_total,primary_metric_avg,primary_metric_unit,gtpin_invocation_count,gtpin_total_execution_cycles,gtpin_avg_execution_cycles_per_invocation,gtpin_total_memory_ops,gtpin_estimated_total_bytes,gtpin_write_dominance_pct,gtpin_estimated_bytes_per_mem_op,gtpin_reads,gtpin_writes,gtpin_atomics,gtpin_metric_fields_json,execution_descriptor
n1_i10,10,1,10,performance,false,(root),logits.0,FullyConnected,FullyConnected,fullyconnected:logits.0,fullyconnected:logits.0,fully_connected,fully_connected_gpu_bf_tiled,1069,fully_connected_gpu_bf_tiled_9077797497357748363_0_0,fully_connected_gpu_bf_tiled_9077797497357748363_0_0,1,5676,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,2308615156,2308615,cycles,1000,2308615156,2308615,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":2308615,""gtpin_invocation_count"":1000,""gtpin_total_execution_cycles"":2308615156}",InvocationCount=1000;TotalExecutionCycles=2308615156;AvgExecutionCyclesPerInvocation=2308615
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.0/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.0/mlp/gate_proj/MatMul,fullyconnected:/model/layers.0/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,310,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,5211,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,160204364,910252,cycles,176,160204364,910252,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":910252,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":160204364}",InvocationCount=176;TotalExecutionCycles=160204364;AvgExecutionCyclesPerInvocation=910252
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.0/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.0/mlp/up_proj/MatMul,fullyconnected:/model/layers.0/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,309,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,5210,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,150777158,856688,cycles,176,150777158,856688,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":856688,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":150777158}",InvocationCount=176;TotalExecutionCycles=150777158;AvgExecutionCyclesPerInvocation=856688
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.1/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/mlp/up_proj/MatMul,fullyconnected:/model/layers.1/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,345,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,5232,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,138384872,786277,cycles,176,138384872,786277,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":786277,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":138384872}",InvocationCount=176;TotalExecutionCycles=138384872;AvgExecutionCyclesPerInvocation=786277
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.13/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.13/mlp/gate_proj/MatMul,fullyconnected:/model/layers.13/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,778,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,5497,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,134751304,765632,cycles,176,134751304,765632,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":765632,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":134751304}",InvocationCount=176;TotalExecutionCycles=134751304;AvgExecutionCyclesPerInvocation=765632
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.20/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.20/mlp/up_proj/MatMul,fullyconnected:/model/layers.20/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,1029,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,5650,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,133888122,760727,cycles,176,133888122,760727,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":760727,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":133888122}",InvocationCount=176;TotalExecutionCycles=133888122;AvgExecutionCyclesPerInvocation=760727
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.18/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.18/mlp/gate_proj/MatMul,fullyconnected:/model/layers.18/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,958,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,5607,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,128916354,732479,cycles,176,128916354,732479,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":732479,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":128916354}",InvocationCount=176;TotalExecutionCycles=128916354;AvgExecutionCyclesPerInvocation=732479
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.20/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.20/mlp/gate_proj/MatMul,fullyconnected:/model/layers.20/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,1030,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,5651,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,127810462,726195,cycles,176,127810462,726195,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":726195,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":127810462}",InvocationCount=176;TotalExecutionCycles=127810462;AvgExecutionCyclesPerInvocation=726195
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.17/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.17/mlp/up_proj/MatMul,fullyconnected:/model/layers.17/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,921,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,5584,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,125852564,715071,cycles,176,125852564,715071,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":715071,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":125852564}",InvocationCount=176;TotalExecutionCycles=125852564;AvgExecutionCyclesPerInvocation=715071
n1_i10,10,1,10,performance,false,layers.*/mlp,/model/layers.2/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.2/mlp/gate_proj/MatMul,fullyconnected:/model/layers.2/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,382,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,5255,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,125290018,711875,cycles,176,125290018,711875,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":711875,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":125290018}",InvocationCount=176;TotalExecutionCycles=125290018;AvgExecutionCyclesPerInvocation=711875
