execution_unit_key,logical_execution_index,edge_type,source_node_id,target_node_id
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.0/self_attn/Unsqueeze_7_restore_precision_1,n1_i1::primitive::convert:/model/layers.0/self_attn/Unsqueeze_7_restore_precision_1
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.0/self_attn/Where_2,n1_i1::primitive::select:/model/layers.0/self_attn/Where_2
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.0/self_attn/Where_3,n1_i1::primitive::select:/model/layers.0/self_attn/Where_3
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.0/self_attn/k_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.0/self_attn/k_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.0/self_attn/o_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.0/self_attn/o_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.0/self_attn/q_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.0/self_attn/q_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.0/self_attn/v_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.0/self_attn/v_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/input_layernorm/Mul,n1_i1::primitive::rms:/model/layers.1/input_layernorm/Mul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/mlp/down_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.1/mlp/down_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/mlp/gate_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.1/mlp/gate_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/mlp/up_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.1/mlp/up_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/post_attention_layernorm/Mul,n1_i1::primitive::rms:/model/layers.1/post_attention_layernorm/Mul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Add,n1_i1::primitive::rope:/model/layers.1/self_attn/Add
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Add_1,n1_i1::primitive::rope:/model/layers.1/self_attn/Add_1
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Expand,n1_i1::primitive::broadcast:/model/layers.1/self_attn/Expand
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Expand_1,n1_i1::primitive::broadcast:/model/layers.1/self_attn/Expand_1
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/IsNaN,n1_i1::primitive::isnan:/model/layers.1/self_attn/IsNaN
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/MatMul,n1_i1::primitive::gemm:/model/layers.1/self_attn/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Mul_8,n1_i1::primitive::multiply:/model/layers.1/self_attn/Mul_8
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Softmax,n1_i1::primitive::softmax:/model/layers.1/self_attn/Softmax
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Transpose_2,n1_i1::primitive::transpose:/model/layers.1/self_attn/Transpose_2
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Transpose_3,n1_i1::primitive::transpose:/model/layers.1/self_attn/Transpose_3
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Transpose_4,n1_i1::primitive::gemm:/model/layers.1/self_attn/Transpose_4
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Where_2,n1_i1::primitive::select:/model/layers.1/self_attn/Where_2
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/Where_3,n1_i1::primitive::select:/model/layers.1/self_attn/Where_3
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/k_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.1/self_attn/k_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/o_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.1/self_attn/o_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/q_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.1/self_attn/q_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.1/self_attn/v_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.1/self_attn/v_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/input_layernorm/Mul,n1_i1::primitive::rms:/model/layers.10/input_layernorm/Mul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/mlp/down_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.10/mlp/down_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/mlp/gate_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.10/mlp/gate_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/mlp/up_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.10/mlp/up_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/post_attention_layernorm/Mul,n1_i1::primitive::rms:/model/layers.10/post_attention_layernorm/Mul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Add,n1_i1::primitive::rope:/model/layers.10/self_attn/Add
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Add_1,n1_i1::primitive::rope:/model/layers.10/self_attn/Add_1
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Expand,n1_i1::primitive::broadcast:/model/layers.10/self_attn/Expand
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Expand_1,n1_i1::primitive::broadcast:/model/layers.10/self_attn/Expand_1
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/IsNaN,n1_i1::primitive::isnan:/model/layers.10/self_attn/IsNaN
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/MatMul,n1_i1::primitive::gemm:/model/layers.10/self_attn/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Mul_8,n1_i1::primitive::multiply:/model/layers.10/self_attn/Mul_8
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Softmax,n1_i1::primitive::softmax:/model/layers.10/self_attn/Softmax
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Transpose_2,n1_i1::primitive::transpose:/model/layers.10/self_attn/Transpose_2
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Transpose_3,n1_i1::primitive::transpose:/model/layers.10/self_attn/Transpose_3
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Transpose_4,n1_i1::primitive::gemm:/model/layers.10/self_attn/Transpose_4
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Where_2,n1_i1::primitive::select:/model/layers.10/self_attn/Where_2
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/Where_3,n1_i1::primitive::select:/model/layers.10/self_attn/Where_3
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/k_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.10/self_attn/k_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/o_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.10/self_attn/o_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/q_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.10/self_attn/q_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.10/self_attn/v_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.10/self_attn/v_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.11/input_layernorm/Mul,n1_i1::primitive::rms:/model/layers.11/input_layernorm/Mul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.11/mlp/down_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.11/mlp/down_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.11/mlp/gate_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.11/mlp/gate_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.11/mlp/up_proj/MatMul,n1_i1::primitive::fullyconnected:/model/layers.11/mlp/up_proj/MatMul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.11/post_attention_layernorm/Mul,n1_i1::primitive::rms:/model/layers.11/post_attention_layernorm/Mul
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.11/self_attn/Add,n1_i1::primitive::rope:/model/layers.11/self_attn/Add
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.11/self_attn/Add_1,n1_i1::primitive::rope:/model/layers.11/self_attn/Add_1
n1_i1,1,op_to_primitive,n1_i1::op::/model/layers.11/self_attn/Expand,n1_i1::primitive::broadcast:/model/layers.11/self_attn/Expand
