execution_unit_key,logical_execution_index,net_id,iteration,tool_kind,is_internal_network_candidate,component_path,origin_op_name,origin_op_type_name,resolved_op_type_name,primitive_id,original_primitive_id,primitive_type,implementation,exec_id,kernel_entry,gtpin_kernel,dispatch_count,dispatch_ids,ov_match,kernel_alignment_status,kernel_entry_alignment_verified,pointer_coverage_match,ov_kernel_entry_present,gtpin_source_kind,primary_metric_name,primary_metric_total,primary_metric_avg,primary_metric_unit,gtpin_invocation_count,gtpin_total_execution_cycles,gtpin_avg_execution_cycles_per_invocation,gtpin_total_memory_ops,gtpin_estimated_total_bytes,gtpin_write_dominance_pct,gtpin_estimated_bytes_per_mem_op,gtpin_reads,gtpin_writes,gtpin_atomics,gtpin_metric_fields_json,execution_descriptor
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.15/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.15/mlp/gate_proj/MatMul,fullyconnected:/model/layers.15/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,850,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1525,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,142602942,810243,cycles,176,142602942,810243,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":810243,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":142602942}",InvocationCount=176;TotalExecutionCycles=142602942;AvgExecutionCyclesPerInvocation=810243
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.13/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.13/mlp/gate_proj/MatMul,fullyconnected:/model/layers.13/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,778,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1481,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,141868792,806072,cycles,176,141868792,806072,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":806072,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":141868792}",InvocationCount=176;TotalExecutionCycles=141868792;AvgExecutionCyclesPerInvocation=806072
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.4/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.4/mlp/up_proj/MatMul,fullyconnected:/model/layers.4/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,453,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1282,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,141485616,803895,cycles,176,141485616,803895,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":803895,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":141485616}",InvocationCount=176;TotalExecutionCycles=141485616;AvgExecutionCyclesPerInvocation=803895
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.12/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.12/mlp/gate_proj/MatMul,fullyconnected:/model/layers.12/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,742,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1459,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,138974636,789628,cycles,176,138974636,789628,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":789628,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":138974636}",InvocationCount=176;TotalExecutionCycles=138974636;AvgExecutionCyclesPerInvocation=789628
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.9/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.9/mlp/gate_proj/MatMul,fullyconnected:/model/layers.9/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,634,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1393,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,137744320,782638,cycles,176,137744320,782638,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":782638,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":137744320}",InvocationCount=176;TotalExecutionCycles=137744320;AvgExecutionCyclesPerInvocation=782638
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.5/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.5/mlp/gate_proj/MatMul,fullyconnected:/model/layers.5/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,490,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1305,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,136665768,776510,cycles,176,136665768,776510,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":776510,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":136665768}",InvocationCount=176;TotalExecutionCycles=136665768;AvgExecutionCyclesPerInvocation=776510
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.8/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.8/mlp/gate_proj/MatMul,fullyconnected:/model/layers.8/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,598,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1371,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,136358002,774761,cycles,176,136358002,774761,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":774761,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":136358002}",InvocationCount=176;TotalExecutionCycles=136358002;AvgExecutionCyclesPerInvocation=774761
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.13/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.13/mlp/up_proj/MatMul,fullyconnected:/model/layers.13/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,777,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1480,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,133429680,758123,cycles,176,133429680,758123,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":758123,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":133429680}",InvocationCount=176;TotalExecutionCycles=133429680;AvgExecutionCyclesPerInvocation=758123
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.10/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.10/mlp/gate_proj/MatMul,fullyconnected:/model/layers.10/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,670,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1415,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,132918948,755221,cycles,176,132918948,755221,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":755221,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":132918948}",InvocationCount=176;TotalExecutionCycles=132918948;AvgExecutionCyclesPerInvocation=755221
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.8/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.8/mlp/up_proj/MatMul,fullyconnected:/model/layers.8/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,597,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1370,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,131822274,748990,cycles,176,131822274,748990,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":748990,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":131822274}",InvocationCount=176;TotalExecutionCycles=131822274;AvgExecutionCyclesPerInvocation=748990
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.4/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.4/mlp/gate_proj/MatMul,fullyconnected:/model/layers.4/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,454,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1283,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,131614170,747807,cycles,176,131614170,747807,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":747807,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":131614170}",InvocationCount=176;TotalExecutionCycles=131614170;AvgExecutionCyclesPerInvocation=747807
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.14/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.14/mlp/gate_proj/MatMul,fullyconnected:/model/layers.14/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,814,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1503,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,130168274,739592,cycles,176,130168274,739592,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":739592,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":130168274}",InvocationCount=176;TotalExecutionCycles=130168274;AvgExecutionCyclesPerInvocation=739592
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.16/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.16/mlp/gate_proj/MatMul,fullyconnected:/model/layers.16/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,886,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1547,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,128982098,732852,cycles,176,128982098,732852,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":732852,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":128982098}",InvocationCount=176;TotalExecutionCycles=128982098;AvgExecutionCyclesPerInvocation=732852
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.3/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.3/mlp/gate_proj/MatMul,fullyconnected:/model/layers.3/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,418,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1261,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,128435318,729746,cycles,176,128435318,729746,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":729746,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":128435318}",InvocationCount=176;TotalExecutionCycles=128435318;AvgExecutionCyclesPerInvocation=729746
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.6/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.6/mlp/gate_proj/MatMul,fullyconnected:/model/layers.6/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,526,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1327,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,127468406,724252,cycles,176,127468406,724252,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":724252,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":127468406}",InvocationCount=176;TotalExecutionCycles=127468406;AvgExecutionCyclesPerInvocation=724252
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.12/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.12/mlp/up_proj/MatMul,fullyconnected:/model/layers.12/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,741,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1458,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,125067936,710613,cycles,176,125067936,710613,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":710613,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":125067936}",InvocationCount=176;TotalExecutionCycles=125067936;AvgExecutionCyclesPerInvocation=710613
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.9/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.9/mlp/up_proj/MatMul,fullyconnected:/model/layers.9/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,633,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1392,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,124993222,710188,cycles,176,124993222,710188,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":710188,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":124993222}",InvocationCount=176;TotalExecutionCycles=124993222;AvgExecutionCyclesPerInvocation=710188
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.15/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.15/mlp/up_proj/MatMul,fullyconnected:/model/layers.15/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,849,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1524,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,124255964,705999,cycles,176,124255964,705999,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":705999,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":124255964}",InvocationCount=176;TotalExecutionCycles=124255964;AvgExecutionCyclesPerInvocation=705999
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.2/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.2/mlp/up_proj/MatMul,fullyconnected:/model/layers.2/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,381,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1238,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,123682210,702739,cycles,176,123682210,702739,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":702739,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":123682210}",InvocationCount=176;TotalExecutionCycles=123682210;AvgExecutionCyclesPerInvocation=702739
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.3/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.3/mlp/up_proj/MatMul,fullyconnected:/model/layers.3/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,417,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1260,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,122665266,696961,cycles,176,122665266,696961,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":696961,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":122665266}",InvocationCount=176;TotalExecutionCycles=122665266;AvgExecutionCyclesPerInvocation=696961
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.14/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.14/mlp/up_proj/MatMul,fullyconnected:/model/layers.14/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,813,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1502,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,119895938,681226,cycles,176,119895938,681226,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":681226,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":119895938}",InvocationCount=176;TotalExecutionCycles=119895938;AvgExecutionCyclesPerInvocation=681226
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.2/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.2/mlp/gate_proj/MatMul,fullyconnected:/model/layers.2/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,382,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,1239,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,119395258,678382,cycles,176,119395258,678382,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":678382,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":119395258}",InvocationCount=176;TotalExecutionCycles=119395258;AvgExecutionCyclesPerInvocation=678382
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.5/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.5/mlp/up_proj/MatMul,fullyconnected:/model/layers.5/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,489,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1304,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,118105368,671053,cycles,176,118105368,671053,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":671053,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":118105368}",InvocationCount=176;TotalExecutionCycles=118105368;AvgExecutionCyclesPerInvocation=671053
n1_i2,2,1,2,performance,false,layers.*/mlp,/model/layers.11/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.11/mlp/up_proj/MatMul,fullyconnected:/model/layers.11/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,705,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,1436,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,117424602,667185,cycles,176,117424602,667185,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":667185,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":117424602}",InvocationCount=176;TotalExecutionCycles=117424602;AvgExecutionCyclesPerInvocation=667185
