execution_unit_key,logical_execution_index,net_id,iteration,tool_kind,is_internal_network_candidate,component_path,origin_op_name,origin_op_type_name,resolved_op_type_name,primitive_id,original_primitive_id,primitive_type,implementation,exec_id,kernel_entry,gtpin_kernel,dispatch_count,dispatch_ids,ov_match,kernel_alignment_status,kernel_entry_alignment_verified,pointer_coverage_match,ov_kernel_entry_present,gtpin_source_kind,primary_metric_name,primary_metric_total,primary_metric_avg,primary_metric_unit,gtpin_invocation_count,gtpin_total_execution_cycles,gtpin_avg_execution_cycles_per_invocation,gtpin_total_memory_ops,gtpin_estimated_total_bytes,gtpin_write_dominance_pct,gtpin_estimated_bytes_per_mem_op,gtpin_reads,gtpin_writes,gtpin_atomics,gtpin_metric_fields_json,execution_descriptor
n1_i6,6,1,6,performance,false,(root),logits.0,FullyConnected,FullyConnected,fullyconnected:logits.0,fullyconnected:logits.0,fully_connected,fully_connected_gpu_bf_tiled,1069,fully_connected_gpu_bf_tiled_9077797497357748363_0_0,fully_connected_gpu_bf_tiled_9077797497357748363_0_0,1,3668,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,2374862480,2374862,cycles,1000,2374862480,2374862,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":2374862,""gtpin_invocation_count"":1000,""gtpin_total_execution_cycles"":2374862480}",InvocationCount=1000;TotalExecutionCycles=2374862480;AvgExecutionCyclesPerInvocation=2374862
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.1/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/mlp/up_proj/MatMul,fullyconnected:/model/layers.1/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,345,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,3224,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,156953428,891780,cycles,176,156953428,891780,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":891780,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":156953428}",InvocationCount=176;TotalExecutionCycles=156953428;AvgExecutionCyclesPerInvocation=891780
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.3/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.3/mlp/up_proj/MatMul,fullyconnected:/model/layers.3/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,417,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,3268,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,156726446,890491,cycles,176,156726446,890491,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":890491,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":156726446}",InvocationCount=176;TotalExecutionCycles=156726446;AvgExecutionCyclesPerInvocation=890491
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.3/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.3/mlp/gate_proj/MatMul,fullyconnected:/model/layers.3/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,418,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3269,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,150592090,855636,cycles,176,150592090,855636,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":855636,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":150592090}",InvocationCount=176;TotalExecutionCycles=150592090;AvgExecutionCyclesPerInvocation=855636
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.4/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.4/mlp/gate_proj/MatMul,fullyconnected:/model/layers.4/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,454,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3291,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,146274786,831106,cycles,176,146274786,831106,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":831106,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":146274786}",InvocationCount=176;TotalExecutionCycles=146274786;AvgExecutionCyclesPerInvocation=831106
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.1/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.1/mlp/gate_proj/MatMul,fullyconnected:/model/layers.1/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,346,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3225,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,145530002,826875,cycles,176,145530002,826875,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":826875,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":145530002}",InvocationCount=176;TotalExecutionCycles=145530002;AvgExecutionCyclesPerInvocation=826875
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.4/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.4/mlp/up_proj/MatMul,fullyconnected:/model/layers.4/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,453,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,3290,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,134583238,764677,cycles,176,134583238,764677,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":764677,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":134583238}",InvocationCount=176;TotalExecutionCycles=134583238;AvgExecutionCyclesPerInvocation=764677
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.8/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.8/mlp/gate_proj/MatMul,fullyconnected:/model/layers.8/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,598,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3379,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,128423314,729677,cycles,176,128423314,729677,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":729677,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":128423314}",InvocationCount=176;TotalExecutionCycles=128423314;AvgExecutionCyclesPerInvocation=729677
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.19/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.19/mlp/gate_proj/MatMul,fullyconnected:/model/layers.19/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,994,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,1,3621,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,126008470,715957,cycles,176,126008470,715957,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":715957,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":126008470}",InvocationCount=176;TotalExecutionCycles=126008470;AvgExecutionCyclesPerInvocation=715957
n1_i6,6,1,6,performance,false,layers.*/mlp,/model/layers.2/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.2/mlp/up_proj/MatMul,fullyconnected:/model/layers.2/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled,381,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,1,3246,matched,aligned,true,true,true,exec_profile,gtpin_total_execution_cycles,118973810,675987,cycles,176,118973810,675987,0,0,,,0,0,0,"{""gtpin_avg_execution_cycles_per_invocation"":675987,""gtpin_invocation_count"":176,""gtpin_total_execution_cycles"":118973810}",InvocationCount=176;TotalExecutionCycles=118973810;AvgExecutionCyclesPerInvocation=675987
