execution_unit_key,logical_execution_index,net_id,iteration,tool_kind,component_path,origin_op_name,origin_op_type_name,resolved_op_type_name,primitive_id,original_primitive_id,primitive_type,implementation,exec_id,is_input,is_output,dispatch_count,kernel_entry_count,kernel_entries,primary_metric_name,primary_metric_total,primary_metric_unit,gtpin_invocation_count,gtpin_total_execution_cycles
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.20/self_attn/Where_3,Select,Select,select:/model/layers.20/self_attn/Where_3,select:/model/layers.20/self_attn/Where_3,select,select_gpu_ref__u8,1024,false,false,1,1,select_gpu_ref_5609897181611433017_0_0__sa,gtpin_total_execution_cycles,1749892,cycles,256,1749892
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.20/self_attn/k_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.20/self_attn/k_proj/MatMul,fullyconnected:/model/layers.20/self_attn/k_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,999,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,3795244,cycles,8,3795244
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.20/self_attn/o_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.20/self_attn/o_proj/MatMul,fullyconnected:/model/layers.20/self_attn/o_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,1027,false,false,1,1,fully_connected_gpu_bf_tiled_14284117615310227244_0_0,gtpin_total_execution_cycles,42549124,cycles,64,42549124
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.20/self_attn/q_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.20/self_attn/q_proj/MatMul,fullyconnected:/model/layers.20/self_attn/q_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,998,false,false,1,1,fully_connected_gpu_bf_tiled_5315586391497964380_0_0,gtpin_total_execution_cycles,29450706,cycles,64,29450706
n1_i0,0,1,0,performance,layers.*/self_attn,/model/layers.20/self_attn/v_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.20/self_attn/v_proj/MatMul,fullyconnected:/model/layers.20/self_attn/v_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,997,false,false,1,1,fully_connected_gpu_bf_tiled_17963963101609895522_0_0,gtpin_total_execution_cycles,3588618,cycles,8,3588618
n1_i0,0,1,0,performance,layers.*/input_layernorm,/model/layers.21/input_layernorm/Mul,RMS,RMS,rms:/model/layers.21/input_layernorm/Mul,rms:/model/layers.21/input_layernorm/Mul,rms,rms_gpu_bfyx_opt__f16,1032,false,false,1,1,rms_gpu_bfyx_opt_10690270683970839748_0_0__sa,gtpin_total_execution_cycles,1862776,cycles,256,1862776
n1_i0,0,1,0,performance,layers.*/mlp,/model/layers.21/mlp/down_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.21/mlp/down_proj/MatMul,fullyconnected:/model/layers.21/mlp/down_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,1067,false,false,1,1,fully_connected_gpu_bf_tiled_2727911967636154657_0_0,gtpin_total_execution_cycles,84963368,cycles,64,84963368
n1_i0,0,1,0,performance,layers.*/mlp,/model/layers.21/mlp/gate_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.21/mlp/gate_proj/MatMul,fullyconnected:/model/layers.21/mlp/gate_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,1066,false,false,1,1,fully_connected_gpu_bf_tiled_9957149419786459120_0_0,gtpin_total_execution_cycles,160191996,cycles,176,160191996
n1_i0,0,1,0,performance,layers.*/mlp,/model/layers.21/mlp/up_proj/MatMul,FullyConnected,FullyConnected,fullyconnected:/model/layers.21/mlp/up_proj/MatMul,fullyconnected:/model/layers.21/mlp/up_proj/MatMul,fully_connected,fully_connected_gpu_bf_tiled__f16,1065,false,false,1,1,fully_connected_gpu_bf_tiled_2740906288179525049_0_0,gtpin_total_execution_cycles,115053014,cycles,176,115053014
n1_i0,0,1,0,performance,layers.*/post_attention_layernorm,/model/layers.21/post_attention_layernorm/Mul,RMS,RMS,rms:/model/layers.21/post_attention_layernorm/Mul,rms:/model/layers.21/post_attention_layernorm/Mul,rms,rms_gpu_bfyx_opt__f16,1064,false,false,1,1,rms_gpu_bfyx_opt_10690270683970839748_0_0__sa,gtpin_total_execution_cycles,2237416,cycles,256,2237416
